准确性权重,时间权重,稳定性权重,最优方案,最低综合风险,风险_15/18,风险_16/18,风险_18/22
0.59,0.14,0.27,18/22,0.08406742908792716,0.12470063865614259,0.0946849380121557,0.08406742908792716
0.59,0.13,0.28,18/22,0.07993955321847826,0.12455473175405592,0.09286385722028839,0.07993955321847826
0.59,0.12000000000000005,0.29,18/22,0.07581167734902938,0.12440882485196925,0.09104277642842108,0.07581167734902938
0.59,0.11000000000000004,0.3,18/22,0.07168380147958048,0.12426291794988256,0.08922169563655377,0.07168380147958048
0.59,0.10000000000000003,0.31,18/22,0.06755592561013157,0.12411701104779589,0.08740061484468648,0.06755592561013157
0.59,0.09000000000000002,0.32,18/22,0.06342804974068265,0.1239711041457092,0.08557953405281916,0.06342804974068265
0.59,0.08000000000000002,0.33,18/22,0.05930017387123375,0.12382519724362254,0.08375845326095185,0.05930017387123375
0.59,0.07,0.34,18/22,0.055172298001784845,0.12367929034153585,0.08193737246908454,0.055172298001784845
0.59,0.06000000000000005,0.35,18/22,0.051044422132335954,0.12353338343944918,0.08011629167721723,0.051044422132335954
0.59,0.050000000000000044,0.36,18/22,0.04691654626288705,0.12338747653736251,0.07829521088534994,0.04691654626288705
0.59,0.040000000000000036,0.37,18/22,0.042788670393438144,0.12324156963527583,0.07647413009348261,0.042788670393438144
0.59,0.030000000000000027,0.38,18/22,0.03866079452398924,0.12309566273318916,0.07465304930161532,0.03866079452398924
0.59,0.020000000000000018,0.39,18/22,0.034532918654540334,0.12294975583110246,0.072831968509748,0.034532918654540334
0.59,0.010000000000000009,0.4,18/22,0.030405042785091423,0.1228038489290158,0.0710108877178807,0.030405042785091423
0.59,5.551115123125783e-17,0.41,18/22,0.026277166915642542,0.12265794202692912,0.0691898069260134,0.026277166915642542
0.6,0.4,0.0,15/18,0.12769181034814076,0.12769181034814076,0.14218879804012965,0.1918375774040333
0.6,0.39,0.01,15/18,0.12754590344605407,0.12754590344605407,0.14036771724826233,0.18770970153458438
0.6,0.38,0.02,15/18,0.12739999654396741,0.12739999654396741,0.13854663645639506,0.18358182566513548
0.6,0.37,0.03,15/18,0.1272540896418807,0.1272540896418807,0.13672555566452774,0.17945394979568657
0.6,0.36000000000000004,0.04,15/18,0.12710818273979405,0.12710818273979405,0.13490447487266044,0.17532607392623767
0.6,0.35000000000000003,0.05,15/18,0.12696227583770736,0.12696227583770736,0.13308339408079312,0.17119819805678876
0.6,0.34,0.06,15/18,0.1268163689356207,0.1268163689356207,0.13126231328892582,0.16707032218733986
0.6,0.33,0.07,15/18,0.126670462033534,0.126670462033534,0.12944123249705852,0.16294244631789095
0.6,0.32,0.08,15/18,0.12652455513144734,0.12652455513144734,0.1276201517051912,0.15881457044844205
0.6,0.31000000000000005,0.09,16/18,0.1257990709133239,0.12637864822936065,0.1257990709133239,0.15468669457899317
0.6,0.30000000000000004,0.1,16/18,0.12397799012145658,0.126232741327274,0.12397799012145658,0.15055881870954427
0.6,0.29000000000000004,0.11,16/18,0.1221569093295893,0.1260868344251873,0.1221569093295893,0.14643094284009536
0.6,0.28,0.12,16/18,0.12033582853772198,0.12594092752310063,0.12033582853772198,0.14230306697064643
0.6,0.27,0.13,16/18,0.11851474774585466,0.12579502062101394,0.11851474774585466,0.13817519110119753
0.6,0.26,0.14,16/18,0.11669366695398735,0.12564911371892729,0.11669366695398735,0.13404731523174862
0.6,0.25,0.15,16/18,0.11487258616212004,0.12550320681684057,0.11487258616212004,0.12991943936229972
0.6,0.24000000000000002,0.16,16/18,0.11305150537025273,0.12535729991475392,0.11305150537025273,0.12579156349285084
0.6,0.23,0.17,16/18,0.11123042457838543,0.12521139301266723,0.11123042457838543,0.12166368762340192
0.6,0.22000000000000003,0.18,16/18,0.10940934378651812,0.12506548611058058,0.10940934378651812,0.11753581175395302
0.6,0.21000000000000002,0.19,16/18,0.10758826299465081,0.12491957920849389,0.10758826299465081,0.11340793588450411
0.6,0.2,0.2,16/18,0.1057671822027835,0.12477367230640721,0.1057671822027835,0.1092800600150552
0.6,0.19000000000000003,0.21,16/18,0.1039461014109162,0.12462776540432054,0.1039461014109162,0.10515218414560631
0.6,0.18000000000000002,0.22,18/22,0.1010243082761574,0.12448185850223387,0.10212502061904889,0.1010243082761574
0.6,0.17,0.23,18/22,0.09689643240670849,0.12433595160014718,0.10030393982718158,0.09689643240670849
0.6,0.16000000000000003,0.24,18/22,0.0927685565372596,0.1241900446980605,0.09848285903531427,0.0927685565372596
0.6,0.15000000000000002,0.25,18/22,0.0886406806678107,0.12404413779597383,0.09666177824344696,0.0886406806678107
0.6,0.14,0.26,18/22,0.08451280479836179,0.12389823089388716,0.09484069745157965,0.08451280479836179
0.6,0.13,0.27,18/22,0.08038492892891289,0.12375232399180047,0.09301961665971234,0.08038492892891289
0.6,0.12,0.28,18/22,0.07625705305946398,0.1236064170897138,0.09119853586784504,0.07625705305946398
0.6,0.11000000000000004,0.29,18/22,0.07212917719001509,0.12346051018762713,0.08937745507597773,0.07212917719001509
0.6,0.10000000000000003,0.3,18/22,0.06800130132056618,0.12331460328554045,0.08755637428411042,0.06800130132056618
0.6,0.09000000000000002,0.31,18/22,0.06387342545111728,0.12316869638345378,0.08573529349224311,0.06387342545111728
0.6,0.08000000000000002,0.32,18/22,0.059745549581668375,0.12302278948136708,0.08391421270037581,0.059745549581668375
0.6,0.07,0.33,18/22,0.05561767371221946,0.12287688257928042,0.0820931319085085,0.05561767371221946
0.6,0.06,0.34,18/22,0.05148979784277056,0.12273097567719374,0.08027205111664118,0.05148979784277056
0.6,0.050000000000000044,0.35,18/22,0.047361921973321675,0.12258506877510707,0.07845097032477388,0.047361921973321675
0.6,0.040000000000000036,0.36,18/22,0.04323404610387277,0.1224391618730204,0.07662988953290657,0.04323404610387277
0.6,0.030000000000000027,0.37,18/22,0.03910617023442386,0.12229325497093371,0.07480880874103926,0.03910617023442386
0.6,0.020000000000000018,0.38,18/22,0.03497829436497495,0.12214734806884703,0.07298772794917197,0.03497829436497495
0.6,0.010000000000000009,0.39,18/22,0.030850418495526048,0.12200144116676034,0.07116664715730465,0.030850418495526048
0.6,0.0,0.4,18/22,0.02672254262607714,0.12185553426467369,0.06934556636543734,0.02672254262607714
0.61,0.39,0.0,15/18,0.12674349568379864,0.12674349568379864,0.1405234766876863,0.18815507724501898
0.61,0.38,0.01,15/18,0.12659758878171196,0.12659758878171196,0.138702395895819,0.18402720137557008
0.61,0.37,0.02,15/18,0.12645168187962527,0.12645168187962527,0.1368813151039517,0.17989932550612117
0.61,0.36,0.03,15/18,0.1263057749775386,0.1263057749775386,0.1350602343120844,0.17577144963667227
0.61,0.35000000000000003,0.04,15/18,0.12615986807545193,0.12615986807545193,0.1332391535202171,0.17164357376722336
0.61,0.34,0.05,15/18,0.12601396117336525,0.12601396117336525,0.13141807272834977,0.16751569789777446
0.61,0.33,0.06,15/18,0.1258680542712786,0.1258680542712786,0.12959699193648244,0.16338782202832555
0.61,0.32,0.07,15/18,0.12572214736919188,0.12572214736919188,0.12777591114461515,0.15925994615887665
0.61,0.31,0.08,15/18,0.12557624046710522,0.12557624046710522,0.12595483035274785,0.15513207028942774
0.61,0.30000000000000004,0.09,16/18,0.12413374956088054,0.12543033356501854,0.12413374956088054,0.15100419441997887
0.61,0.29000000000000004,0.1,16/18,0.12231266876901324,0.12528442666293188,0.12231266876901324,0.14687631855052996
0.61,0.28,0.11,16/18,0.12049158797714593,0.12513851976084517,0.12049158797714593,0.14274844268108106
0.61,0.27,0.12,16/18,0.11867050718527862,0.12499261285875851,0.11867050718527862,0.13862056681163215
0.61,0.26,0.13,16/18,0.1168494263934113,0.12484670595667183,0.1168494263934113,0.13449269094218325
0.61,0.25,0.14,16/18,0.115028345601544,0.12470079905458517,0.115028345601544,0.13036481507273434
0.61,0.24000000000000002,0.15,16/18,0.11320726480967669,0.12455489215249849,0.11320726480967669,0.12623693920328544
0.61,0.23,0.16,16/18,0.11138618401780938,0.1244089852504118,0.11138618401780938,0.12210906333383655
0.61,0.22,0.17,16/18,0.10956510322594207,0.12426307834832512,0.10956510322594207,0.11798118746438763
0.61,0.21000000000000002,0.18,16/18,0.10774402243407477,0.12411717144623845,0.10774402243407477,0.11385331159493874
0.61,0.2,0.19,16/18,0.10592294164220746,0.12397126454415178,0.10592294164220746,0.10972543572548983
0.61,0.19,0.2,16/18,0.10410186085034015,0.12382535764206509,0.10410186085034015,0.10559755985604093
0.61,0.18000000000000002,0.21,18/22,0.10146968398659202,0.12367945073997842,0.10228078005847284,0.10146968398659202
0.61,0.17,0.22,18/22,0.09734180811714312,0.12353354383789175,0.10045969926660554,0.09734180811714312
0.61,0.16,0.23,18/22,0.09321393224769421,0.12338763693580507,0.09863861847473823,0.09321393224769421
0.61,0.15000000000000002,0.24,18/22,0.08908605637824532,0.12324173003371838,0.09681753768287092,0.08908605637824532
0.61,0.14,0.25,18/22,0.0849581805087964,0.12309582313163171,0.09499645689100361,0.0849581805087964
0.61,0.13,0.26,18/22,0.0808303046393475,0.12294991622954504,0.0931753760991363,0.0808303046393475
0.61,0.12,0.27,18/22,0.07670242876989859,0.12280400932745836,0.09135429530726899,0.07670242876989859
0.61,0.10999999999999999,0.28,18/22,0.07257455290044969,0.12265810242537169,0.08953321451540167,0.07257455290044969
0.61,0.10000000000000003,0.29,18/22,0.06844667703100081,0.12251219552328502,0.08771213372353438,0.06844667703100081
0.61,0.09000000000000002,0.3,18/22,0.06431880116155189,0.12236628862119833,0.08589105293166707,0.06431880116155189
0.61,0.08000000000000002,0.31,18/22,0.06019092529210299,0.12222038171911165,0.08406997213979976,0.06019092529210299
0.61,0.07,0.32,18/22,0.05606304942265408,0.12207447481702496,0.08224889134793245,0.05606304942265408
0.61,0.06,0.33,18/22,0.05193517355320518,0.12192856791493831,0.08042781055606514,0.05193517355320518
0.61,0.04999999999999999,0.34,18/22,0.04780729768375627,0.12178266101285162,0.07860672976419783,0.04780729768375627
0.61,0.040000000000000036,0.35,18/22,0.04367942181430738,0.12163675411076495,0.07678564897233053,0.04367942181430738
0.61,0.030000000000000027,0.36,18/22,0.03955154594485848,0.12149084720867828,0.07496456818046322,0.03955154594485848
0.61,0.020000000000000018,0.37,18/22,0.03542367007540957,0.1213449403065916,0.07314348738859591,0.03542367007540957
0.61,0.010000000000000009,0.38,18/22,0.03129579420596067,0.12119903340450491,0.07132240659672862,0.03129579420596067
0.61,0.0,0.39,18/22,0.02716791833651176,0.12105312650241823,0.06950132580486129,0.02716791833651176
0.62,0.38,0.0,15/18,0.12579518101945653,0.12579518101945653,0.13885815533524296,0.1844725770860047
0.62,0.37,0.01,15/18,0.12564927411736984,0.12564927411736984,0.13703707454337563,0.1803447012165558
0.62,0.36,0.02,15/18,0.12550336721528316,0.12550336721528316,0.13521599375150833,0.1762168253471069
0.62,0.35,0.03,15/18,0.12535746031319647,0.12535746031319647,0.133394912959641,0.172088949477658
0.62,0.34,0.04,15/18,0.12521155341110982,0.12521155341110982,0.13157383216777374,0.16796107360820908
0.62,0.33,0.05,15/18,0.12506564650902313,0.12506564650902313,0.12975275137590642,0.16383319773876018
0.62,0.32,0.06,15/18,0.12491973960693646,0.12491973960693646,0.1279316705840391,0.15970532186931127
0.62,0.31,0.07,15/18,0.12477383270484978,0.12477383270484978,0.1261105897921718,0.15557744599986237
0.62,0.3,0.08,16/18,0.12428950900030447,0.12462792580276309,0.12428950900030447,0.15144957013041346
0.62,0.29000000000000004,0.09,16/18,0.12246842820843719,0.12448201890067644,0.12246842820843719,0.1473216942609646
0.62,0.28,0.1,16/18,0.12064734741656988,0.12433611199858975,0.12064734741656988,0.14319381839151568
0.62,0.27,0.11,16/18,0.11882626662470257,0.12419020509650307,0.11882626662470257,0.13906594252206678
0.62,0.26,0.12,16/18,0.11700518583283526,0.1240442981944164,0.11700518583283526,0.13493806665261787
0.62,0.25,0.13,16/18,0.11518410504096795,0.12389839129232971,0.11518410504096795,0.13081019078316897
0.62,0.24,0.14,16/18,0.11336302424910064,0.12375248439024306,0.11336302424910064,0.12668231491372006
0.62,0.23,0.15,16/18,0.11154194345723334,0.12360657748815636,0.11154194345723334,0.12255443904427116
0.62,0.22,0.16,16/18,0.10972086266536603,0.12346067058606969,0.10972086266536603,0.11842656317482224
0.62,0.21,0.17,16/18,0.10789978187349872,0.123314763683983,0.10789978187349872,0.11429868730537333
0.62,0.2,0.18,16/18,0.10607870108163141,0.12316885678189633,0.10607870108163141,0.11017081143592444
0.62,0.19,0.19,16/18,0.10425762028976411,0.12302294987980966,0.10425762028976411,0.10604293556647554
0.62,0.18,0.2,18/22,0.10191505969702663,0.12287704297772298,0.1024365394978968,0.10191505969702663
0.62,0.17,0.21,18/22,0.09778718382757773,0.12273113607563631,0.10061545870602949,0.09778718382757773
0.62,0.16,0.22,18/22,0.09365930795812882,0.12258522917354964,0.09879437791416218,0.09365930795812882
0.62,0.15,0.23,18/22,0.08953143208867992,0.12243932227146295,0.09697329712229485,0.08953143208867992
0.62,0.14,0.24,18/22,0.08540355621923103,0.12229341536937627,0.09515221633042757,0.08540355621923103
0.62,0.13,0.25,18/22,0.08127568034978212,0.1221475084672896,0.09333113553856026,0.08127568034978212
0.62,0.12,0.26,18/22,0.07714780448033322,0.12200160156520293,0.09151005474669295,0.07714780448033322
0.62,0.10999999999999999,0.27,18/22,0.07301992861088431,0.12185569466311624,0.08968897395482564,0.07301992861088431
0.62,0.09999999999999998,0.28,18/22,0.0688920527414354,0.12170978776102957,0.08786789316295832,0.0688920527414354
0.62,0.09000000000000002,0.29,18/22,0.06476417687198652,0.1215638808589429,0.08604681237109103,0.06476417687198652
0.62,0.08000000000000002,0.3,18/22,0.06063630100253761,0.12141797395685622,0.08422573157922372,0.06063630100253761
0.62,0.07,0.31,18/22,0.0565084251330887,0.12127206705476953,0.08240465078735641,0.0565084251330887
0.62,0.06,0.32,18/22,0.052380549263639796,0.12112616015268285,0.0805835699954891,0.052380549263639796
0.62,0.04999999999999999,0.33,18/22,0.048252673394190884,0.12098025325059619,0.07876248920362179,0.048252673394190884
0.62,0.03999999999999998,0.34,18/22,0.04412479752474198,0.12083434634850951,0.07694140841175448,0.04412479752474198
0.62,0.030000000000000027,0.35,18/22,0.039996921655293095,0.12068843944642284,0.07512032761988718,0.039996921655293095
0.62,0.020000000000000018,0.36,18/22,0.03586904578584419,0.12054253254433615,0.07329924682801987,0.03586904578584419
0.62,0.010000000000000009,0.37,18/22,0.031741169916395286,0.12039662564224948,0.07147816603615256,0.031741169916395286
0.62,0.0,0.38,18/22,0.027613294046946377,0.1202507187401628,0.06965708524428525,0.027613294046946377
0.63,0.37,0.0,15/18,0.12484686635511438,0.12484686635511438,0.1371928339827996,0.18079007692699042
0.63,0.36,0.01,15/18,0.12470095945302773,0.12470095945302773,0.13537175319093228,0.17666220105754152
0.63,0.35,0.02,15/18,0.12455505255094103,0.12455505255094103,0.13355067239906498,0.1725343251880926
0.63,0.33999999999999997,0.03,15/18,0.12440914564885437,0.12440914564885437,0.13172959160719766,0.16840644931864368
0.63,0.33,0.04,15/18,0.1242632387467677,0.1242632387467677,0.1299085108153304,0.1642785734491948
0.63,0.32,0.05,15/18,0.12411733184468102,0.12411733184468102,0.12808743002346307,0.1601506975797459
0.63,0.31,0.06,15/18,0.12397142494259433,0.12397142494259433,0.12626634923159574,0.156022821710297
0.63,0.3,0.07,15/18,0.12382551804050766,0.12382551804050766,0.12444526843972845,0.1518949458408481
0.63,0.29,0.08,16/18,0.12262418764786112,0.12367961113842098,0.12262418764786112,0.14776706997139918
0.63,0.28,0.09,16/18,0.12080310685599384,0.12353370423633431,0.12080310685599384,0.14363919410195028
0.63,0.27,0.1,16/18,0.11898202606412653,0.12338779733424764,0.11898202606412653,0.13951131823250137
0.63,0.26,0.11,16/18,0.11716094527225922,0.12324189043216095,0.11716094527225922,0.13538344236305247
0.63,0.25,0.12,16/18,0.11533986448039191,0.12309598353007428,0.11533986448039191,0.13125556649360356
0.63,0.24,0.13,16/18,0.11351878368852458,0.1229500766279876,0.11351878368852458,0.12712769062415466
0.63,0.22999999999999998,0.14,16/18,0.11169770289665727,0.12280416972590094,0.11169770289665727,0.12299981475470577
0.63,0.22,0.15,16/18,0.10987662210478998,0.12265826282381424,0.10987662210478998,0.11887193888525686
0.63,0.21,0.16,16/18,0.10805554131292268,0.12251235592172757,0.10805554131292268,0.11474406301580796
0.63,0.19999999999999998,0.17,16/18,0.10623446052105537,0.12236644901964089,0.10623446052105537,0.11061618714635905
0.63,0.19,0.18,16/18,0.10441337972918804,0.12222054211755422,0.10441337972918804,0.10648831127691016
0.63,0.18,0.19,18/22,0.10236043540746126,0.12207463521546753,0.10259229893732073,0.10236043540746126
0.63,0.16999999999999998,0.2,18/22,0.09823255953801234,0.12192872831338086,0.10077121814545344,0.09823255953801234
0.63,0.16,0.21,18/22,0.09410468366856345,0.12178282141129419,0.09895013735358614,0.09410468366856345
0.63,0.15,0.22,18/22,0.08997680779911454,0.12163691450920752,0.09712905656171883,0.08997680779911454
0.63,0.13999999999999999,0.23,18/22,0.08584893192966564,0.12149100760712084,0.0953079757698515,0.08584893192966564
0.63,0.13,0.24,18/22,0.08172105606021673,0.12134510070503415,0.0934868949779842,0.08172105606021673
0.63,0.12,0.25,18/22,0.07759318019076783,0.12119919380294748,0.0916658141861169,0.07759318019076783
0.63,0.10999999999999999,0.26,18/22,0.07346530432131892,0.12105328690086081,0.08984473339424959,0.07346530432131892
0.63,0.09999999999999998,0.27,18/22,0.06933742845187002,0.12090737999877413,0.08802365260238228,0.06933742845187002
0.63,0.08999999999999997,0.28,18/22,0.06520955258242112,0.12076147309668746,0.08620257181051497,0.06520955258242112
0.63,0.08000000000000002,0.29,18/22,0.061081676712972224,0.12061556619460077,0.08438149101864767,0.061081676712972224
0.63,0.07,0.3,18/22,0.05695380084352332,0.1204696592925141,0.08256041022678036,0.05695380084352332
0.63,0.06,0.31,18/22,0.052825924974074415,0.12032375239042742,0.08073932943491305,0.052825924974074415
0.63,0.04999999999999999,0.32,18/22,0.04869804910462551,0.12017784548834073,0.07891824864304574,0.04869804910462551
0.63,0.03999999999999998,0.33,18/22,0.044570173235176605,0.12003193858625408,0.07709716785117843,0.044570173235176605
0.63,0.02999999999999997,0.34,18/22,0.04044229736572769,0.1198860316841674,0.07527608705931112,0.04044229736572769
0.63,0.020000000000000018,0.35,18/22,0.03631442149627881,0.11974012478208071,0.07345500626744382,0.03631442149627881
0.63,0.010000000000000009,0.36,18/22,0.032186545626829904,0.11959421787999404,0.07163392547557651,0.032186545626829904
0.63,0.0,0.37,18/22,0.028058669757380996,0.11944831097790737,0.0698128446837092,0.028058669757380996
0.64,0.36,0.0,15/18,0.12389855169077227,0.12389855169077227,0.13552751263035623,0.17710757676797614
0.64,0.35,0.01,15/18,0.12375264478868561,0.12375264478868561,0.1337064318384889,0.17297970089852724
0.64,0.33999999999999997,0.02,15/18,0.12360673788659891,0.12360673788659891,0.13188535104662163,0.1688518250290783
0.64,0.32999999999999996,0.03,15/18,0.12346083098451226,0.12346083098451226,0.1300642702547543,0.1647239491596294
0.64,0.32,0.04,15/18,0.12331492408242559,0.12331492408242559,0.12824318946288704,0.16059607329018052
0.64,0.31,0.05,15/18,0.1231690171803389,0.1231690171803389,0.12642210867101972,0.15646819742073162
0.64,0.3,0.06,15/18,0.12302311027825222,0.12302311027825222,0.12460102787915239,0.15234032155128271
0.64,0.29,0.07,16/18,0.1227799470872851,0.12287720337616555,0.1227799470872851,0.1482124456818338
0.64,0.27999999999999997,0.08,16/18,0.12095886629541777,0.12273129647407886,0.12095886629541777,0.1440845698123849
0.64,0.27,0.09,16/18,0.11913778550355048,0.12258538957199219,0.11913778550355048,0.139956693942936
0.64,0.26,0.1,16/18,0.11731670471168316,0.12243948266990552,0.11731670471168316,0.1358288180734871
0.64,0.25,0.11,16/18,0.11549562391981587,0.12229357576781884,0.11549562391981587,0.1317009422040382
0.64,0.24,0.12,16/18,0.11367454312794856,0.12214766886573217,0.11367454312794856,0.12757306633458929
0.64,0.22999999999999998,0.13,16/18,0.11185346233608123,0.12200176196364548,0.11185346233608123,0.12344519046514038
0.64,0.21999999999999997,0.14,16/18,0.11003238154421392,0.12185585506155883,0.11003238154421392,0.11931731459569148
0.64,0.21,0.15,16/18,0.10821130075234663,0.12170994815947213,0.10821130075234663,0.11518943872624257
0.64,0.19999999999999998,0.16,16/18,0.10639021996047932,0.12156404125738546,0.10639021996047932,0.11106156285679367
0.64,0.18999999999999997,0.17,16/18,0.10456913916861202,0.12141813435529877,0.10456913916861202,0.10693368698734476
0.64,0.18,0.18,16/18,0.1027480583767447,0.1212722274532121,0.1027480583767447,0.10280581111789587
0.64,0.16999999999999998,0.19,18/22,0.09867793524844695,0.12112632055112542,0.10092697758487738,0.09867793524844695
0.64,0.15999999999999998,0.2,18/22,0.09455005937899805,0.12098041364903875,0.09910589679301007,0.09455005937899805
0.64,0.15,0.21,18/22,0.09042218350954916,0.12083450674695208,0.09728481600114278,0.09042218350954916
0.64,0.13999999999999999,0.22,18/22,0.08629430764010025,0.12068859984486541,0.09546373520927548,0.08629430764010025
0.64,0.12999999999999998,0.23,18/22,0.08216643177065135,0.12054269294277872,0.09364265441740816,0.08216643177065135
0.64,0.12,0.24,18/22,0.07803855590120246,0.12039678604069204,0.09182157362554084,0.07803855590120246
0.64,0.10999999999999999,0.25,18/22,0.07391068003175355,0.12025087913860537,0.09000049283367353,0.07391068003175355
0.64,0.09999999999999998,0.26,18/22,0.06978280416230463,0.1201049722365187,0.08817941204180624,0.06978280416230463
0.64,0.08999999999999997,0.27,18/22,0.06565492829285573,0.11995906533443201,0.08635833124993893,0.06565492829285573
0.64,0.07999999999999996,0.28,18/22,0.06152705242340682,0.11981315843234534,0.08453725045807162,0.06152705242340682
0.64,0.07,0.29,18/22,0.05739917655395794,0.11966725153025866,0.0827161696662043,0.05739917655395794
0.64,0.06,0.3,18/22,0.05327130068450903,0.11952134462817199,0.08089508887433701,0.05327130068450903
0.64,0.04999999999999999,0.31,18/22,0.04914342481506012,0.1193754377260853,0.0790740080824697,0.04914342481506012
0.64,0.03999999999999998,0.32,18/22,0.04501554894561122,0.11922953082399862,0.07725292729060239,0.04501554894561122
0.64,0.02999999999999997,0.33,18/22,0.04088767307616231,0.11908362392191196,0.07543184649873508,0.04088767307616231
0.64,0.019999999999999962,0.34,18/22,0.03675979720671341,0.11893771701982528,0.07361076570686777,0.03675979720671341
0.64,0.010000000000000009,0.35,18/22,0.03263192133726452,0.1187918101177386,0.07178968491500047,0.03263192133726452
0.64,0.0,0.36,18/22,0.028504045467815615,0.11864590321565192,0.06996860412313316,0.028504045467815615
0.65,0.35,0.0,15/18,0.12295023702643015,0.12295023702643015,0.13386219127791288,0.17342507660896184
0.65,0.33999999999999997,0.01,15/18,0.1228043301243435,0.1228043301243435,0.13204111048604558,0.1692972007395129
0.65,0.32999999999999996,0.02,15/18,0.1226584232222568,0.1226584232222568,0.13022002969417829,0.165169324870064
0.65,0.31999999999999995,0.03,15/18,0.12251251632017014,0.12251251632017014,0.12839894890231096,0.1610414490006151
0.65,0.31,0.04,15/18,0.12236660941808346,0.12236660941808346,0.12657786811044366,0.15691357313116622
0.65,0.3,0.05,15/18,0.12222070251599679,0.12222070251599679,0.12475678731857634,0.1527856972617173
0.65,0.29,0.06,15/18,0.1220747956139101,0.1220747956139101,0.12293570652670906,0.1486578213922684
0.65,0.27999999999999997,0.07,16/18,0.12111462573484175,0.12192888871182343,0.12111462573484175,0.1445299455228195
0.65,0.26999999999999996,0.08,16/18,0.11929354494297442,0.12178298180973675,0.11929354494297442,0.1404020696533706
0.65,0.26,0.09,16/18,0.11747246415110711,0.12163707490765008,0.11747246415110711,0.13627419378392172
0.65,0.24999999999999997,0.1,16/18,0.1156513833592398,0.1214911680055634,0.1156513833592398,0.1321463179144728
0.65,0.24,0.11,16/18,0.1138303025673725,0.12134526110347672,0.1138303025673725,0.1280184420450239
0.65,0.22999999999999998,0.12,16/18,0.11200922177550521,0.12119935420139005,0.11200922177550521,0.123890566175575
0.65,0.21999999999999997,0.13,16/18,0.11018814098363788,0.12105344729930337,0.11018814098363788,0.1197626903061261
0.65,0.20999999999999996,0.14,16/18,0.10836706019177057,0.12090754039721668,0.10836706019177057,0.11563481443667718
0.65,0.19999999999999998,0.15,16/18,0.10654597939990326,0.12076163349513001,0.10654597939990326,0.11150693856722829
0.65,0.18999999999999997,0.16,16/18,0.10472489860803597,0.12061572659304334,0.10472489860803597,0.10737906269777939
0.65,0.17999999999999997,0.17,16/18,0.10290381781616866,0.12046981969095666,0.10290381781616866,0.10325118682833048
0.65,0.16999999999999998,0.18,18/22,0.09912331095888158,0.12032391278886999,0.10108273702430134,0.09912331095888158
0.65,0.15999999999999998,0.19,18/22,0.09499543508943267,0.1201780058867833,0.09926165623243403,0.09499543508943267
0.65,0.14999999999999997,0.2,18/22,0.09086755921998377,0.12003209898469663,0.09744057544056672,0.09086755921998377
0.65,0.13999999999999999,0.21,18/22,0.08673968335053488,0.11988619208260996,0.09561949464869943,0.08673968335053488
0.65,0.12999999999999998,0.22,18/22,0.08261180748108596,0.11974028518052329,0.09379841385683212,0.08261180748108596
0.65,0.11999999999999997,0.23,18/22,0.07848393161163705,0.1195943782784366,0.0919773330649648,0.07848393161163705
0.65,0.10999999999999999,0.24,18/22,0.07435605574218816,0.11944847137634992,0.0901562522730975,0.07435605574218816
0.65,0.09999999999999998,0.25,18/22,0.07022817987273926,0.11930256447426325,0.08833517148123018,0.07022817987273926
0.65,0.08999999999999997,0.26,18/22,0.06610030400329035,0.11915665757217658,0.08651409068936287,0.06610030400329035
0.65,0.07999999999999996,0.27,18/22,0.06197242813384145,0.1190107506700899,0.08469300989749558,0.06197242813384145
0.65,0.06999999999999995,0.28,18/22,0.057844552264392536,0.11886484376800323,0.08287192910562827,0.057844552264392536
0.65,0.06,0.29,18/22,0.05371667639494365,0.11871893686591654,0.08105084831376096,0.05371667639494365
0.65,0.04999999999999999,0.3,18/22,0.04958880052549475,0.11857302996382987,0.07922976752189365,0.04958880052549475
0.65,0.03999999999999998,0.31,18/22,0.04546092465604584,0.11842712306174319,0.07740868673002634,0.04546092465604584
0.65,0.02999999999999997,0.32,18/22,0.04133304878659693,0.1182812161596565,0.07558760593815904,0.04133304878659693
0.65,0.019999999999999962,0.33,18/22,0.037205172917148026,0.11813530925756985,0.07376652514629173,0.037205172917148026
0.65,0.009999999999999953,0.34,18/22,0.033077297047699114,0.11798940235548316,0.07194544435442442,0.033077297047699114
0.65,0.0,0.35,18/22,0.028949421178250234,0.11784349545339648,0.07012436356255711,0.028949421178250234
0.66,0.33999999999999997,0.0,15/18,0.12200192236208804,0.12200192236208804,0.13219686992546953,0.16974257644994753
0.66,0.32999999999999996,0.01,15/18,0.12185601546000138,0.12185601546000138,0.1303757891336022,0.16561470058049862
0.66,0.31999999999999995,0.02,15/18,0.12171010855791468,0.12171010855791468,0.1285547083417349,0.16148682471104972
0.66,0.30999999999999994,0.03,15/18,0.12156420165582803,0.12156420165582803,0.1267336275498676,0.15735894884160082
0.66,0.3,0.04,15/18,0.12141829475374134,0.12141829475374134,0.1249125467580003,0.15323107297215194
0.66,0.29,0.05,15/18,0.12127238785165467,0.12127238785165467,0.123091465966133,0.14910319710270303
0.66,0.27999999999999997,0.06,15/18,0.12112648094956799,0.12112648094956799,0.1212703851742657,0.14497532123325413
0.66,0.26999999999999996,0.07,16/18,0.11944930438239838,0.12098057404748132,0.11944930438239838,0.14084744536380522
0.66,0.25999999999999995,0.08,16/18,0.11762822359053106,0.12083466714539463,0.11762822359053106,0.13671956949435632
0.66,0.24999999999999997,0.09,16/18,0.11580714279866376,0.12068876024330796,0.11580714279866376,0.13259169362490741
