误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,相对无误差状态改变率
2.0,0.007431731168400003,203,16/18,0.8389513108614233,0.0749063670411985,0.08614232209737828,0.9180327868852459,0.0749063670411985
2.0,0.007431731168400003,203,18/22,0.8951310861423221,0.0299625468164794,0.0749063670411985,0.9676113360323887,0.06367041198501873
2.0,0.007431731168400003,204,15/18,0.8052434456928839,0.0749063670411985,0.1198501872659176,0.9148936170212766,0.052434456928838954
2.0,0.007431731168400003,204,16/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.052434456928838954
2.0,0.007431731168400003,204,18/22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.033707865168539325
2.0,0.007431731168400003,205,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.07116104868913857
2.0,0.007431731168400003,205,16/18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.06367041198501873
2.0,0.007431731168400003,205,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.033707865168539325
2.0,0.007431731168400003,206,15/18,0.8164794007490637,0.07116104868913857,0.11235955056179775,0.919831223628692,0.0898876404494382
2.0,0.007431731168400003,206,16/18,0.850187265917603,0.07116104868913857,0.07865168539325842,0.9227642276422764,0.0749063670411985
2.0,0.007431731168400003,206,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.06367041198501873
2.0,0.007431731168400003,207,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.07865168539325842
2.0,0.007431731168400003,207,16/18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.06741573033707865
2.0,0.007431731168400003,207,18/22,0.9176029962546817,0.018726591760299626,0.06367041198501873,0.98,0.0599250936329588
2.0,0.007431731168400003,208,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.0749063670411985
2.0,0.007431731168400003,208,16/18,0.8539325842696629,0.04868913857677903,0.09737827715355805,0.946058091286307,0.0749063670411985
2.0,0.007431731168400003,208,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.052434456928838954
2.0,0.007431731168400003,209,15/18,0.8164794007490637,0.07116104868913857,0.11235955056179775,0.919831223628692,0.08239700374531835
2.0,0.007431731168400003,209,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.08239700374531835
2.0,0.007431731168400003,209,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.052434456928838954
2.0,0.007431731168400003,210,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.07865168539325842
2.0,0.007431731168400003,210,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.06741573033707865
2.0,0.007431731168400003,210,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04119850187265917
2.0,0.007431731168400003,211,15/18,0.797752808988764,0.06367041198501873,0.13857677902621723,0.9260869565217391,0.07865168539325842
2.0,0.007431731168400003,211,16/18,0.8389513108614233,0.052434456928838954,0.10861423220973783,0.9411764705882353,0.06367041198501873
2.0,0.007431731168400003,211,18/22,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.03745318352059925
2.0,0.007431731168400003,212,15/18,0.8389513108614233,0.06741573033707865,0.09363295880149813,0.9256198347107438,0.07116104868913857
2.0,0.007431731168400003,212,16/18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.07116104868913857
2.0,0.007431731168400003,212,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.033707865168539325
2.0,0.007431731168400003,213,15/18,0.8127340823970037,0.06741573033707865,0.1198501872659176,0.9234042553191489,0.07865168539325842
2.0,0.007431731168400003,213,16/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.0749063670411985
2.0,0.007431731168400003,213,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.04119850187265917
2.0,0.007431731168400003,214,15/18,0.8052434456928839,0.06741573033707865,0.12734082397003746,0.9227467811158798,0.09737827715355805
2.0,0.007431731168400003,214,16/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.09363295880149813
2.0,0.007431731168400003,214,18/22,0.9026217228464419,0.026217228464419477,0.07116104868913857,0.9717741935483871,0.06367041198501873
2.0,0.007431731168400003,215,15/18,0.8164794007490637,0.056179775280898875,0.12734082397003746,0.9356223175965666,0.056179775280898875
2.0,0.007431731168400003,215,16/18,0.8426966292134831,0.04868913857677903,0.10861423220973783,0.9453781512605042,0.0449438202247191
2.0,0.007431731168400003,215,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.02247191011235955
2.0,0.007431731168400003,216,15/18,0.8089887640449438,0.06741573033707865,0.12359550561797752,0.9230769230769231,0.06367041198501873
2.0,0.007431731168400003,216,16/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.056179775280898875
2.0,0.007431731168400003,216,18/22,0.9063670411985019,0.026217228464419477,0.06741573033707865,0.9718875502008032,0.0449438202247191
2.0,0.007431731168400003,217,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.09363295880149813
2.0,0.007431731168400003,217,16/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.09363295880149813
2.0,0.007431731168400003,217,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.06367041198501873
2.0,0.007431731168400003,218,15/18,0.8014981273408239,0.0749063670411985,0.12359550561797752,0.9145299145299145,0.08239700374531835
2.0,0.007431731168400003,218,16/18,0.8352059925093633,0.06741573033707865,0.09737827715355805,0.9253112033195021,0.07116104868913857
2.0,0.007431731168400003,218,18/22,0.898876404494382,0.03745318352059925,0.06367041198501873,0.96,0.0449438202247191
2.0,0.007431731168400003,219,15/18,0.8202247191011236,0.052434456928838954,0.12734082397003746,0.9399141630901288,0.07116104868913857
2.0,0.007431731168400003,219,16/18,0.846441947565543,0.04868913857677903,0.10486891385767791,0.9456066945606695,0.06367041198501873
2.0,0.007431731168400003,219,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.04119850187265917
2.0,0.007431731168400003,220,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.06367041198501873
2.0,0.007431731168400003,220,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.0599250936329588
2.0,0.007431731168400003,220,18/22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.03745318352059925
2.0,0.007431731168400003,221,15/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.08239700374531835
2.0,0.007431731168400003,221,16/18,0.8689138576779026,0.056179775280898875,0.0749063670411985,0.9392712550607287,0.07116104868913857
2.0,0.007431731168400003,221,18/22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.052434456928838954
2.0,0.007431731168400003,222,15/18,0.8052434456928839,0.07116104868913857,0.12359550561797752,0.9188034188034188,0.08239700374531835
2.0,0.007431731168400003,222,16/18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.0749063670411985
2.0,0.007431731168400003,222,18/22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.06741573033707865
2.0,0.007431731168400003,223,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.08614232209737828
2.0,0.007431731168400003,223,16/18,0.8576779026217228,0.04868913857677903,0.09363295880149813,0.9462809917355371,0.07865168539325842
2.0,0.007431731168400003,223,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.0449438202247191
2.0,0.007431731168400003,224,15/18,0.8239700374531835,0.052434456928838954,0.12359550561797752,0.9401709401709402,0.11235955056179775
2.0,0.007431731168400003,224,16/18,0.850187265917603,0.0449438202247191,0.10486891385767791,0.9497907949790795,0.10112359550561797
2.0,0.007431731168400003,224,18/22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.0599250936329588
2.0,0.007431731168400003,225,15/18,0.8202247191011236,0.07116104868913857,0.10861423220973783,0.9201680672268907,0.09737827715355805
2.0,0.007431731168400003,225,16/18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.08614232209737828
2.0,0.007431731168400003,225,18/22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.052434456928838954
2.0,0.007431731168400003,226,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.07865168539325842
2.0,0.007431731168400003,226,16/18,0.8426966292134831,0.056179775280898875,0.10112359550561797,0.9375,0.07116104868913857
2.0,0.007431731168400003,226,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.052434456928838954
2.0,0.007431731168400003,227,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.0599250936329588
2.0,0.007431731168400003,227,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.0449438202247191
2.0,0.007431731168400003,227,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.02247191011235955
2.0,0.007431731168400003,228,15/18,0.8314606741573034,0.0749063670411985,0.09363295880149813,0.9173553719008265,0.0599250936329588
2.0,0.007431731168400003,228,16/18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.056179775280898875
2.0,0.007431731168400003,228,18/22,0.9063670411985019,0.02247191011235955,0.07116104868913857,0.9758064516129032,0.04119850187265917
2.0,0.007431731168400003,229,15/18,0.8052434456928839,0.07865168539325842,0.11610486891385768,0.9110169491525424,0.0749063670411985
2.0,0.007431731168400003,229,16/18,0.8352059925093633,0.0749063670411985,0.0898876404494382,0.9176954732510288,0.06367041198501873
2.0,0.007431731168400003,229,18/22,0.8951310861423221,0.03745318352059925,0.06741573033707865,0.9598393574297188,0.0449438202247191
2.0,0.007431731168400003,230,15/18,0.8314606741573034,0.04868913857677903,0.1198501872659176,0.9446808510638298,0.056179775280898875
2.0,0.007431731168400003,230,16/18,0.8576779026217228,0.0449438202247191,0.09737827715355805,0.950207468879668,0.04119850187265917
2.0,0.007431731168400003,230,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.0149812734082397
2.0,0.007431731168400003,231,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.056179775280898875
2.0,0.007431731168400003,231,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.056179775280898875
2.0,0.007431731168400003,231,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.04119850187265917
2.0,0.007431731168400003,232,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.07116104868913857
2.0,0.007431731168400003,232,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.06367041198501873
2.0,0.007431731168400003,232,18/22,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.04119850187265917
2.0,0.007431731168400003,233,15/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.06741573033707865
2.0,0.007431731168400003,233,16/18,0.850187265917603,0.0449438202247191,0.10486891385767791,0.9497907949790795,0.06367041198501873
2.0,0.007431731168400003,233,18/22,0.9250936329588015,0.0149812734082397,0.0599250936329588,0.9840637450199203,0.052434456928838954
2.0,0.007431731168400003,234,15/18,0.850187265917603,0.052434456928838954,0.09737827715355805,0.941908713692946,0.0599250936329588
2.0,0.007431731168400003,234,16/18,0.8651685393258427,0.0449438202247191,0.0898876404494382,0.9506172839506173,0.052434456928838954
2.0,0.007431731168400003,234,18/22,0.9250936329588015,0.02247191011235955,0.052434456928838954,0.9762845849802372,0.026217228464419477
2.0,0.007431731168400003,235,15/18,0.8277153558052435,0.07116104868913857,0.10112359550561797,0.9208333333333333,0.08614232209737828
2.0,0.007431731168400003,235,16/18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.07116104868913857
2.0,0.007431731168400003,235,18/22,0.9063670411985019,0.02247191011235955,0.07116104868913857,0.9758064516129032,0.056179775280898875
2.0,0.007431731168400003,236,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.07865168539325842
2.0,0.007431731168400003,236,16/18,0.8726591760299626,0.04868913857677903,0.07865168539325842,0.9471544715447154,0.0749063670411985
2.0,0.007431731168400003,236,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.052434456928838954
2.0,0.007431731168400003,237,15/18,0.8352059925093633,0.06741573033707865,0.09737827715355805,0.9253112033195021,0.06367041198501873
2.0,0.007431731168400003,237,16/18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.0599250936329588
2.0,0.007431731168400003,237,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0449438202247191
2.0,0.007431731168400003,238,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.07116104868913857
2.0,0.007431731168400003,238,16/18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.06741573033707865
2.0,0.007431731168400003,238,18/22,0.9176029962546817,0.0149812734082397,0.06741573033707865,0.9839357429718876,0.04868913857677903
2.0,0.007431731168400003,239,15/18,0.8389513108614233,0.056179775280898875,0.10486891385767791,0.9372384937238494,0.06367041198501873
2.0,0.007431731168400003,239,16/18,0.8614232209737828,0.04868913857677903,0.0898876404494382,0.9465020576131687,0.0599250936329588
2.0,0.007431731168400003,239,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.04119850187265917
2.0,0.007431731168400003,240,15/18,0.8089887640449438,0.06367041198501873,0.12734082397003746,0.927038626609442,0.10112359550561797
2.0,0.007431731168400003,240,16/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.09363295880149813
2.0,0.007431731168400003,240,18/22,0.9138576779026217,0.018726591760299626,0.06741573033707865,0.9799196787148594,0.0749063670411985
2.0,0.007431731168400003,241,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.07865168539325842
2.0,0.007431731168400003,241,16/18,0.8539325842696629,0.06741573033707865,0.07865168539325842,0.926829268292683,0.06741573033707865
2.0,0.007431731168400003,241,18/22,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.04119850187265917
2.0,0.007431731168400003,242,15/18,0.8052434456928839,0.07116104868913857,0.12359550561797752,0.9188034188034188,0.07865168539325842
2.0,0.007431731168400003,242,16/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.06741573033707865
2.0,0.007431731168400003,242,18/22,0.9063670411985019,0.02247191011235955,0.07116104868913857,0.9758064516129032,0.052434456928838954
2.0,0.007431731168400003,243,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.06741573033707865
2.0,0.007431731168400003,243,16/18,0.8539325842696629,0.06741573033707865,0.07865168539325842,0.926829268292683,0.052434456928838954
2.0,0.007431731168400003,243,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.033707865168539325
2.0,0.007431731168400003,244,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.0898876404494382
2.0,0.007431731168400003,244,16/18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.08239700374531835
2.0,0.007431731168400003,244,18/22,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.052434456928838954
2.0,0.007431731168400003,245,15/18,0.8202247191011236,0.052434456928838954,0.12734082397003746,0.9399141630901288,0.07865168539325842
2.0,0.007431731168400003,245,16/18,0.850187265917603,0.04868913857677903,0.10112359550561797,0.9458333333333333,0.07116104868913857
2.0,0.007431731168400003,245,18/22,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.033707865168539325
2.0,0.007431731168400003,246,15/18,0.8052434456928839,0.08239700374531835,0.11235955056179775,0.9071729957805907,0.09363295880149813
2.0,0.007431731168400003,246,16/18,0.8314606741573034,0.07116104868913857,0.09737827715355805,0.921161825726141,0.0898876404494382
2.0,0.007431731168400003,246,18/22,0.8876404494382022,0.03745318352059925,0.0749063670411985,0.9595141700404858,0.07116104868913857
2.0,0.007431731168400003,247,15/18,0.8277153558052435,0.0599250936329588,0.11235955056179775,0.9324894514767933,0.056179775280898875
2.0,0.007431731168400003,247,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.052434456928838954
2.0,0.007431731168400003,247,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0449438202247191
2.0,0.007431731168400003,248,15/18,0.8202247191011236,0.08239700374531835,0.09737827715355805,0.9087136929460581,0.0898876404494382
2.0,0.007431731168400003,248,16/18,0.846441947565543,0.07865168539325842,0.0749063670411985,0.9149797570850202,0.0898876404494382
2.0,0.007431731168400003,248,18/22,0.898876404494382,0.03745318352059925,0.06367041198501873,0.96,0.056179775280898875
2.0,0.007431731168400003,249,15/18,0.8239700374531835,0.052434456928838954,0.12359550561797752,0.9401709401709402,0.07865168539325842
2.0,0.007431731168400003,249,16/18,0.850187265917603,0.0449438202247191,0.10486891385767791,0.9497907949790795,0.06741573033707865
2.0,0.007431731168400003,249,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.033707865168539325
2.0,0.007431731168400003,250,15/18,0.8164794007490637,0.0749063670411985,0.10861423220973783,0.9159663865546218,0.0599250936329588
2.0,0.007431731168400003,250,16/18,0.8389513108614233,0.06741573033707865,0.09363295880149813,0.9256198347107438,0.056179775280898875
2.0,0.007431731168400003,250,18/22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.03745318352059925
2.0,0.007431731168400003,251,15/18,0.8389513108614233,0.056179775280898875,0.10486891385767791,0.9372384937238494,0.0898876404494382
2.0,0.007431731168400003,251,16/18,0.8726591760299626,0.052434456928838954,0.0749063670411985,0.9433198380566802,0.07865168539325842
2.0,0.007431731168400003,251,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.033707865168539325
2.0,0.007431731168400003,252,15/18,0.8164794007490637,0.07116104868913857,0.11235955056179775,0.919831223628692,0.09363295880149813
2.0,0.007431731168400003,252,16/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.08239700374531835
2.0,0.007431731168400003,252,18/22,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.056179775280898875
2.0,0.007431731168400003,253,15/18,0.8314606741573034,0.04868913857677903,0.1198501872659176,0.9446808510638298,0.07865168539325842
2.0,0.007431731168400003,253,16/18,0.8576779026217228,0.0449438202247191,0.09737827715355805,0.950207468879668,0.06741573033707865
2.0,0.007431731168400003,253,18/22,0.9325842696629213,0.026217228464419477,0.04119850187265917,0.97265625,0.03745318352059925
2.0,0.007431731168400003,254,15/18,0.8277153558052435,0.0599250936329588,0.11235955056179775,0.9324894514767933,0.10861423220973783
2.0,0.007431731168400003,254,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.09737827715355805
2.0,0.007431731168400003,254,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.06741573033707865
2.0,0.007431731168400003,255,15/18,0.8277153558052435,0.056179775280898875,0.11610486891385768,0.9364406779661016,0.08239700374531835
2.0,0.007431731168400003,255,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.07865168539325842
2.0,0.007431731168400003,255,18/22,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.052434456928838954
2.0,0.007431731168400003,256,15/18,0.8014981273408239,0.0599250936329588,0.13857677902621723,0.9304347826086956,0.06367041198501873
2.0,0.007431731168400003,256,16/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.052434456928838954
2.0,0.007431731168400003,256,18/22,0.9138576779026217,0.03745318352059925,0.04868913857677903,0.9606299212598425,0.033707865168539325
2.0,0.007431731168400003,257,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.06367041198501873
2.0,0.007431731168400003,257,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.052434456928838954
2.0,0.007431731168400003,257,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.026217228464419477
2.0,0.007431731168400003,258,15/18,0.8239700374531835,0.08239700374531835,0.09363295880149813,0.9090909090909091,0.10486891385767791
2.0,0.007431731168400003,258,16/18,0.846441947565543,0.0749063670411985,0.07865168539325842,0.9186991869918699,0.10112359550561797
2.0,0.007431731168400003,258,18/22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0749063670411985
2.0,0.007431731168400003,259,15/18,0.8239700374531835,0.06367041198501873,0.11235955056179775,0.9282700421940928,0.0898876404494382
2.0,0.007431731168400003,259,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.0898876404494382
2.0,0.007431731168400003,259,18/22,0.9138576779026217,0.018726591760299626,0.06741573033707865,0.9799196787148594,0.06367041198501873
2.0,0.007431731168400003,260,15/18,0.8052434456928839,0.06741573033707865,0.12734082397003746,0.9227467811158798,0.056179775280898875
2.0,0.007431731168400003,260,16/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.04868913857677903
2.0,0.007431731168400003,260,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.03745318352059925
2.0,0.007431731168400003,261,15/18,0.8202247191011236,0.07116104868913857,0.10861423220973783,0.9201680672268907,0.07116104868913857
2.0,0.007431731168400003,261,16/18,0.850187265917603,0.07116104868913857,0.07865168539325842,0.9227642276422764,0.056179775280898875
2.0,0.007431731168400003,261,18/22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.0449438202247191
2.0,0.007431731168400003,262,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.11610486891385768
2.0,0.007431731168400003,262,16/18,0.8726591760299626,0.056179775280898875,0.07116104868913857,0.9395161290322581,0.10112359550561797
2.0,0.007431731168400003,262,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.0599250936329588
2.0,0.007431731168400003,263,15/18,0.8164794007490637,0.0599250936329588,0.12359550561797752,0.9316239316239316,0.04868913857677903
2.0,0.007431731168400003,263,16/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.03745318352059925
2.0,0.007431731168400003,263,18/22,0.9250936329588015,0.03745318352059925,0.03745318352059925,0.9610894941634242,0.02247191011235955
2.0,0.007431731168400003,264,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.07116104868913857
2.0,0.007431731168400003,264,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.06367041198501873
2.0,0.007431731168400003,264,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0449438202247191
2.0,0.007431731168400003,265,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.0898876404494382
2.0,0.007431731168400003,265,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.08614232209737828
2.0,0.007431731168400003,265,18/22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.04868913857677903
2.0,0.007431731168400003,266,15/18,0.7940074906367042,0.08614232209737828,0.1198501872659176,0.902127659574468,0.08614232209737828
2.0,0.007431731168400003,266,16/18,0.8202247191011236,0.0749063670411985,0.10486891385767791,0.9163179916317992,0.08614232209737828
2.0,0.007431731168400003,266,18/22,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.07116104868913857
2.0,0.007431731168400003,267,15/18,0.8277153558052435,0.0749063670411985,0.09737827715355805,0.91701244813278,0.0898876404494382
2.0,0.007431731168400003,267,16/18,0.8539325842696629,0.06741573033707865,0.07865168539325842,0.926829268292683,0.07865168539325842
2.0,0.007431731168400003,267,18/22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.056179775280898875
2.0,0.007431731168400003,268,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.06741573033707865
2.0,0.007431731168400003,268,16/18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.0599250936329588
2.0,0.007431731168400003,268,18/22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.052434456928838954
2.0,0.007431731168400003,269,15/18,0.8164794007490637,0.07865168539325842,0.10486891385767791,0.9121338912133892,0.07865168539325842
2.0,0.007431731168400003,269,16/18,0.846441947565543,0.0749063670411985,0.07865168539325842,0.9186991869918699,0.06741573033707865
2.0,0.007431731168400003,269,18/22,0.898876404494382,0.033707865168539325,0.06741573033707865,0.963855421686747,0.04119850187265917
2.0,0.007431731168400003,270,15/18,0.8127340823970037,0.056179775280898875,0.13108614232209737,0.9353448275862069,0.056179775280898875
2.0,0.007431731168400003,270,16/18,0.8426966292134831,0.04868913857677903,0.10861423220973783,0.9453781512605042,0.056179775280898875
2.0,0.007431731168400003,270,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.026217228464419477
2.0,0.007431731168400003,271,15/18,0.8239700374531835,0.06367041198501873,0.11235955056179775,0.9282700421940928,0.056179775280898875
2.0,0.007431731168400003,271,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.04868913857677903
2.0,0.007431731168400003,271,18/22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.0449438202247191
2.0,0.007431731168400003,272,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.09363295880149813
2.0,0.007431731168400003,272,16/18,0.8426966292134831,0.052434456928838954,0.10486891385767791,0.9414225941422594,0.07865168539325842
2.0,0.007431731168400003,272,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.052434456928838954
2.0,0.007431731168400003,273,15/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.07865168539325842
2.0,0.007431731168400003,273,16/18,0.8689138576779026,0.0599250936329588,0.07116104868913857,0.9354838709677419,0.07116104868913857
2.0,0.007431731168400003,273,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.04868913857677903
2.0,0.007431731168400003,274,15/18,0.850187265917603,0.052434456928838954,0.09737827715355805,0.941908713692946,0.056179775280898875
2.0,0.007431731168400003,274,16/18,0.8764044943820225,0.0449438202247191,0.07865168539325842,0.9512195121951219,0.04868913857677903
2.0,0.007431731168400003,274,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.033707865168539325
2.0,0.007431731168400003,275,15/18,0.8389513108614233,0.056179775280898875,0.10486891385767791,0.9372384937238494,0.0449438202247191
2.0,0.007431731168400003,275,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.033707865168539325
2.0,0.007431731168400003,275,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.0299625468164794
2.0,0.007431731168400003,276,15/18,0.8277153558052435,0.07116104868913857,0.10112359550561797,0.9208333333333333,0.09363295880149813
