误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,状态改变率
2.0,0.007431731168400003,20,v2数据切点35.33,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.0449438202247191
2.0,0.007431731168400003,20,v2整数切点35_开发18_23,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.0449438202247191
2.0,0.007431731168400003,20,v2整数切点35_部署18_22,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.0449438202247191
2.0,0.007431731168400003,20,问题2_18_22,0.9250936329588015,0.033707865168539325,0.04119850187265917,0.96484375,0.04119850187265917
2.0,0.007431731168400003,20,问题2_16_18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.07116104868913857
2.0,0.007431731168400003,21,v2数据切点35.33,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.052434456928838954
2.0,0.007431731168400003,21,v2整数切点35_开发18_23,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.052434456928838954
2.0,0.007431731168400003,21,v2整数切点35_部署18_22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.052434456928838954
2.0,0.007431731168400003,21,问题2_18_22,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.052434456928838954
2.0,0.007431731168400003,21,问题2_16_18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.06367041198501873
2.0,0.007431731168400003,22,v2数据切点35.33,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.0749063670411985
2.0,0.007431731168400003,22,v2整数切点35_开发18_23,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.0749063670411985
2.0,0.007431731168400003,22,v2整数切点35_部署18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.0749063670411985
2.0,0.007431731168400003,22,问题2_18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.07116104868913857
2.0,0.007431731168400003,22,问题2_16_18,0.8576779026217228,0.07116104868913857,0.07116104868913857,0.9233870967741935,0.10112359550561797
2.0,0.007431731168400003,23,v2数据切点35.33,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
2.0,0.007431731168400003,23,v2整数切点35_开发18_23,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
2.0,0.007431731168400003,23,v2整数切点35_部署18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
2.0,0.007431731168400003,23,问题2_18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.052434456928838954
2.0,0.007431731168400003,23,问题2_16_18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.0749063670411985
2.0,0.007431731168400003,24,v2数据切点35.33,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.052434456928838954
2.0,0.007431731168400003,24,v2整数切点35_开发18_23,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.052434456928838954
2.0,0.007431731168400003,24,v2整数切点35_部署18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.052434456928838954
2.0,0.007431731168400003,24,问题2_18_22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.052434456928838954
2.0,0.007431731168400003,24,问题2_16_18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.06741573033707865
2.0,0.007431731168400003,25,v2数据切点35.33,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
2.0,0.007431731168400003,25,v2整数切点35_开发18_23,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
2.0,0.007431731168400003,25,v2整数切点35_部署18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.0449438202247191
2.0,0.007431731168400003,25,问题2_18_22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.0449438202247191
2.0,0.007431731168400003,25,问题2_16_18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.06741573033707865
2.0,0.007431731168400003,26,v2数据切点35.33,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.0449438202247191
2.0,0.007431731168400003,26,v2整数切点35_开发18_23,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.0449438202247191
2.0,0.007431731168400003,26,v2整数切点35_部署18_22,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.0449438202247191
2.0,0.007431731168400003,26,问题2_18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0449438202247191
2.0,0.007431731168400003,26,问题2_16_18,0.846441947565543,0.0749063670411985,0.07865168539325842,0.9186991869918699,0.0599250936329588
2.0,0.007431731168400003,27,v2数据切点35.33,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.033707865168539325
2.0,0.007431731168400003,27,v2整数切点35_开发18_23,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.033707865168539325
2.0,0.007431731168400003,27,v2整数切点35_部署18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.03745318352059925
2.0,0.007431731168400003,27,问题2_18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.033707865168539325
2.0,0.007431731168400003,27,问题2_16_18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.056179775280898875
2.0,0.007431731168400003,28,v2数据切点35.33,0.9063670411985019,0.026217228464419477,0.06741573033707865,0.9718875502008032,0.056179775280898875
2.0,0.007431731168400003,28,v2整数切点35_开发18_23,0.9063670411985019,0.026217228464419477,0.06741573033707865,0.9718875502008032,0.056179775280898875
2.0,0.007431731168400003,28,v2整数切点35_部署18_22,0.9063670411985019,0.026217228464419477,0.06741573033707865,0.9718875502008032,0.056179775280898875
2.0,0.007431731168400003,28,问题2_18_22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.056179775280898875
2.0,0.007431731168400003,28,问题2_16_18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.0749063670411985
2.0,0.007431731168400003,29,v2数据切点35.33,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.04868913857677903
2.0,0.007431731168400003,29,v2整数切点35_开发18_23,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.04868913857677903
2.0,0.007431731168400003,29,v2整数切点35_部署18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.04868913857677903
2.0,0.007431731168400003,29,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,29,问题2_16_18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.0599250936329588
2.0,0.007431731168400003,30,v2数据切点35.33,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.06741573033707865
2.0,0.007431731168400003,30,v2整数切点35_开发18_23,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.06741573033707865
2.0,0.007431731168400003,30,v2整数切点35_部署18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.07116104868913857
2.0,0.007431731168400003,30,问题2_18_22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.07116104868913857
2.0,0.007431731168400003,30,问题2_16_18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.0898876404494382
2.0,0.007431731168400003,31,v2数据切点35.33,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.04868913857677903
2.0,0.007431731168400003,31,v2整数切点35_开发18_23,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.04868913857677903
2.0,0.007431731168400003,31,v2整数切点35_部署18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.052434456928838954
2.0,0.007431731168400003,31,问题2_18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.052434456928838954
2.0,0.007431731168400003,31,问题2_16_18,0.8576779026217228,0.06741573033707865,0.0749063670411985,0.9271255060728745,0.08239700374531835
2.0,0.007431731168400003,32,v2数据切点35.33,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.04119850187265917
2.0,0.007431731168400003,32,v2整数切点35_开发18_23,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.04119850187265917
2.0,0.007431731168400003,32,v2整数切点35_部署18_22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.04119850187265917
2.0,0.007431731168400003,32,问题2_18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.04119850187265917
2.0,0.007431731168400003,32,问题2_16_18,0.8352059925093633,0.07116104868913857,0.09363295880149813,0.9214876033057852,0.07116104868913857
2.0,0.007431731168400003,33,v2数据切点35.33,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.052434456928838954
2.0,0.007431731168400003,33,v2整数切点35_开发18_23,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.052434456928838954
2.0,0.007431731168400003,33,v2整数切点35_部署18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.052434456928838954
2.0,0.007431731168400003,33,问题2_18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04868913857677903
2.0,0.007431731168400003,33,问题2_16_18,0.8426966292134831,0.056179775280898875,0.10112359550561797,0.9375,0.07116104868913857
2.0,0.007431731168400003,34,v2数据切点35.33,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.02247191011235955
2.0,0.007431731168400003,34,v2整数切点35_开发18_23,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.02247191011235955
2.0,0.007431731168400003,34,v2整数切点35_部署18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.02247191011235955
2.0,0.007431731168400003,34,问题2_18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.02247191011235955
2.0,0.007431731168400003,34,问题2_16_18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.056179775280898875
2.0,0.007431731168400003,35,v2数据切点35.33,0.9026217228464419,0.026217228464419477,0.07116104868913857,0.9717741935483871,0.0599250936329588
2.0,0.007431731168400003,35,v2整数切点35_开发18_23,0.9026217228464419,0.026217228464419477,0.07116104868913857,0.9717741935483871,0.0599250936329588
2.0,0.007431731168400003,35,v2整数切点35_部署18_22,0.898876404494382,0.026217228464419477,0.0749063670411985,0.97165991902834,0.06367041198501873
2.0,0.007431731168400003,35,问题2_18_22,0.9026217228464419,0.026217228464419477,0.07116104868913857,0.9717741935483871,0.06367041198501873
2.0,0.007431731168400003,35,问题2_16_18,0.8426966292134831,0.052434456928838954,0.10486891385767791,0.9414225941422594,0.08614232209737828
2.0,0.007431731168400003,36,v2数据切点35.33,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.04119850187265917
2.0,0.007431731168400003,36,v2整数切点35_开发18_23,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.04119850187265917
2.0,0.007431731168400003,36,v2整数切点35_部署18_22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.04119850187265917
2.0,0.007431731168400003,36,问题2_18_22,0.9250936329588015,0.02247191011235955,0.052434456928838954,0.9762845849802372,0.04119850187265917
2.0,0.007431731168400003,36,问题2_16_18,0.8576779026217228,0.0449438202247191,0.09737827715355805,0.950207468879668,0.06367041198501873
2.0,0.007431731168400003,37,v2数据切点35.33,0.9288389513108615,0.0149812734082397,0.056179775280898875,0.9841269841269841,0.03745318352059925
2.0,0.007431731168400003,37,v2整数切点35_开发18_23,0.9288389513108615,0.0149812734082397,0.056179775280898875,0.9841269841269841,0.03745318352059925
2.0,0.007431731168400003,37,v2整数切点35_部署18_22,0.9288389513108615,0.0149812734082397,0.056179775280898875,0.9841269841269841,0.03745318352059925
2.0,0.007431731168400003,37,问题2_18_22,0.9325842696629213,0.0149812734082397,0.052434456928838954,0.9841897233201581,0.03745318352059925
2.0,0.007431731168400003,37,问题2_16_18,0.8539325842696629,0.0449438202247191,0.10112359550561797,0.95,0.056179775280898875
2.0,0.007431731168400003,38,v2数据切点35.33,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,38,v2整数切点35_开发18_23,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,38,v2整数切点35_部署18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,38,问题2_18_22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.04868913857677903
2.0,0.007431731168400003,38,问题2_16_18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.06367041198501873
2.0,0.007431731168400003,39,v2数据切点35.33,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0449438202247191
2.0,0.007431731168400003,39,v2整数切点35_开发18_23,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0449438202247191
2.0,0.007431731168400003,39,v2整数切点35_部署18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0449438202247191
2.0,0.007431731168400003,39,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04119850187265917
2.0,0.007431731168400003,39,问题2_16_18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.06741573033707865
2.0,0.007431731168400003,40,v2数据切点35.33,0.8913857677902621,0.02247191011235955,0.08614232209737828,0.9754098360655737,0.0599250936329588
2.0,0.007431731168400003,40,v2整数切点35_开发18_23,0.8951310861423221,0.02247191011235955,0.08239700374531835,0.9755102040816327,0.056179775280898875
2.0,0.007431731168400003,40,v2整数切点35_部署18_22,0.8951310861423221,0.02247191011235955,0.08239700374531835,0.9755102040816327,0.056179775280898875
2.0,0.007431731168400003,40,问题2_18_22,0.898876404494382,0.02247191011235955,0.07865168539325842,0.975609756097561,0.056179775280898875
2.0,0.007431731168400003,40,问题2_16_18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.08239700374531835
2.0,0.007431731168400003,41,v2数据切点35.33,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.03745318352059925
2.0,0.007431731168400003,41,v2整数切点35_开发18_23,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.03745318352059925
2.0,0.007431731168400003,41,v2整数切点35_部署18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.03745318352059925
2.0,0.007431731168400003,41,问题2_18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.033707865168539325
2.0,0.007431731168400003,41,问题2_16_18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.0449438202247191
2.0,0.007431731168400003,42,v2数据切点35.33,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.033707865168539325
2.0,0.007431731168400003,42,v2整数切点35_开发18_23,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.033707865168539325
2.0,0.007431731168400003,42,v2整数切点35_部署18_22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.033707865168539325
2.0,0.007431731168400003,42,问题2_18_22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.0299625468164794
2.0,0.007431731168400003,42,问题2_16_18,0.8838951310861424,0.04119850187265917,0.0749063670411985,0.9554655870445344,0.06367041198501873
2.0,0.007431731168400003,43,v2数据切点35.33,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0449438202247191
2.0,0.007431731168400003,43,v2整数切点35_开发18_23,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0449438202247191
2.0,0.007431731168400003,43,v2整数切点35_部署18_22,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0449438202247191
2.0,0.007431731168400003,43,问题2_18_22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.0449438202247191
2.0,0.007431731168400003,43,问题2_16_18,0.8539325842696629,0.04868913857677903,0.09737827715355805,0.946058091286307,0.0749063670411985
2.0,0.007431731168400003,44,v2数据切点35.33,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.052434456928838954
2.0,0.007431731168400003,44,v2整数切点35_开发18_23,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.052434456928838954
2.0,0.007431731168400003,44,v2整数切点35_部署18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.052434456928838954
2.0,0.007431731168400003,44,问题2_18_22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.052434456928838954
2.0,0.007431731168400003,44,问题2_16_18,0.8539325842696629,0.04868913857677903,0.09737827715355805,0.946058091286307,0.0599250936329588
2.0,0.007431731168400003,45,v2数据切点35.33,0.9363295880149812,0.02247191011235955,0.04119850187265917,0.9765625,0.04119850187265917
2.0,0.007431731168400003,45,v2整数切点35_开发18_23,0.9363295880149812,0.02247191011235955,0.04119850187265917,0.9765625,0.04119850187265917
2.0,0.007431731168400003,45,v2整数切点35_部署18_22,0.9363295880149812,0.02247191011235955,0.04119850187265917,0.9765625,0.04119850187265917
2.0,0.007431731168400003,45,问题2_18_22,0.9400749063670412,0.02247191011235955,0.03745318352059925,0.9766536964980544,0.04119850187265917
2.0,0.007431731168400003,45,问题2_16_18,0.8726591760299626,0.0449438202247191,0.08239700374531835,0.9510204081632653,0.07116104868913857
2.0,0.007431731168400003,46,v2数据切点35.33,0.9101123595505618,0.04119850187265917,0.04868913857677903,0.9566929133858267,0.0299625468164794
2.0,0.007431731168400003,46,v2整数切点35_开发18_23,0.9101123595505618,0.04119850187265917,0.04868913857677903,0.9566929133858267,0.0299625468164794
2.0,0.007431731168400003,46,v2整数切点35_部署18_22,0.9063670411985019,0.04119850187265917,0.052434456928838954,0.9565217391304348,0.033707865168539325
2.0,0.007431731168400003,46,问题2_18_22,0.9063670411985019,0.04119850187265917,0.052434456928838954,0.9565217391304348,0.0299625468164794
2.0,0.007431731168400003,46,问题2_16_18,0.8576779026217228,0.06741573033707865,0.0749063670411985,0.9271255060728745,0.056179775280898875
2.0,0.007431731168400003,47,v2数据切点35.33,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.04868913857677903
2.0,0.007431731168400003,47,v2整数切点35_开发18_23,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.04868913857677903
2.0,0.007431731168400003,47,v2整数切点35_部署18_22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.04868913857677903
2.0,0.007431731168400003,47,问题2_18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.04868913857677903
2.0,0.007431731168400003,47,问题2_16_18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.07116104868913857
2.0,0.007431731168400003,48,v2数据切点35.33,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.04119850187265917
2.0,0.007431731168400003,48,v2整数切点35_开发18_23,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.04119850187265917
2.0,0.007431731168400003,48,v2整数切点35_部署18_22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.04119850187265917
2.0,0.007431731168400003,48,问题2_18_22,0.9250936329588015,0.02247191011235955,0.052434456928838954,0.9762845849802372,0.04119850187265917
2.0,0.007431731168400003,48,问题2_16_18,0.8689138576779026,0.04868913857677903,0.08239700374531835,0.9469387755102041,0.06367041198501873
2.0,0.007431731168400003,49,v2数据切点35.33,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.04119850187265917
2.0,0.007431731168400003,49,v2整数切点35_开发18_23,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.04119850187265917
2.0,0.007431731168400003,49,v2整数切点35_部署18_22,0.9176029962546817,0.018726591760299626,0.06367041198501873,0.98,0.0449438202247191
2.0,0.007431731168400003,49,问题2_18_22,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.0449438202247191
2.0,0.007431731168400003,49,问题2_16_18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.07116104868913857
2.0,0.007431731168400003,50,v2数据切点35.33,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.033707865168539325
2.0,0.007431731168400003,50,v2整数切点35_开发18_23,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.033707865168539325
2.0,0.007431731168400003,50,v2整数切点35_部署18_22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.033707865168539325
2.0,0.007431731168400003,50,问题2_18_22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.033707865168539325
2.0,0.007431731168400003,50,问题2_16_18,0.8614232209737828,0.04868913857677903,0.0898876404494382,0.9465020576131687,0.052434456928838954
2.0,0.007431731168400003,51,v2数据切点35.33,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.03745318352059925
2.0,0.007431731168400003,51,v2整数切点35_开发18_23,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.03745318352059925
2.0,0.007431731168400003,51,v2整数切点35_部署18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.03745318352059925
2.0,0.007431731168400003,51,问题2_18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.03745318352059925
2.0,0.007431731168400003,51,问题2_16_18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.0599250936329588
2.0,0.007431731168400003,52,v2数据切点35.33,0.9288389513108615,0.0299625468164794,0.04119850187265917,0.96875,0.02247191011235955
2.0,0.007431731168400003,52,v2整数切点35_开发18_23,0.9288389513108615,0.0299625468164794,0.04119850187265917,0.96875,0.02247191011235955
2.0,0.007431731168400003,52,v2整数切点35_部署18_22,0.9288389513108615,0.0299625468164794,0.04119850187265917,0.96875,0.02247191011235955
2.0,0.007431731168400003,52,问题2_18_22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.02247191011235955
2.0,0.007431731168400003,52,问题2_16_18,0.8651685393258427,0.04868913857677903,0.08614232209737828,0.9467213114754098,0.0449438202247191
2.0,0.007431731168400003,53,v2数据切点35.33,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0599250936329588
2.0,0.007431731168400003,53,v2整数切点35_开发18_23,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0599250936329588
2.0,0.007431731168400003,53,v2整数切点35_部署18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.06367041198501873
2.0,0.007431731168400003,53,问题2_18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.0599250936329588
2.0,0.007431731168400003,53,问题2_16_18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.07865168539325842
2.0,0.007431731168400003,54,v2数据切点35.33,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04868913857677903
2.0,0.007431731168400003,54,v2整数切点35_开发18_23,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04868913857677903
2.0,0.007431731168400003,54,v2整数切点35_部署18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04868913857677903
2.0,0.007431731168400003,54,问题2_18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0449438202247191
2.0,0.007431731168400003,54,问题2_16_18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.06367041198501873
2.0,0.007431731168400003,55,v2数据切点35.33,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.04868913857677903
2.0,0.007431731168400003,55,v2整数切点35_开发18_23,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.04868913857677903
2.0,0.007431731168400003,55,v2整数切点35_部署18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.04868913857677903
2.0,0.007431731168400003,55,问题2_18_22,0.9213483146067416,0.033707865168539325,0.0449438202247191,0.9647058823529412,0.04868913857677903
2.0,0.007431731168400003,55,问题2_16_18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.07116104868913857
2.0,0.007431731168400003,56,v2数据切点35.33,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0599250936329588
2.0,0.007431731168400003,56,v2整数切点35_开发18_23,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0599250936329588
2.0,0.007431731168400003,56,v2整数切点35_部署18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0599250936329588
2.0,0.007431731168400003,56,问题2_18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0599250936329588
2.0,0.007431731168400003,56,问题2_16_18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.07116104868913857
2.0,0.007431731168400003,57,v2数据切点35.33,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.04119850187265917
2.0,0.007431731168400003,57,v2整数切点35_开发18_23,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.04119850187265917
2.0,0.007431731168400003,57,v2整数切点35_部署18_22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.04119850187265917
2.0,0.007431731168400003,57,问题2_18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.04119850187265917
2.0,0.007431731168400003,57,问题2_16_18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.07116104868913857
2.0,0.007431731168400003,58,v2数据切点35.33,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0299625468164794
2.0,0.007431731168400003,58,v2整数切点35_开发18_23,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0299625468164794
2.0,0.007431731168400003,58,v2整数切点35_部署18_22,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.0299625468164794
2.0,0.007431731168400003,58,问题2_18_22,0.9138576779026217,0.018726591760299626,0.06741573033707865,0.9799196787148594,0.0299625468164794
2.0,0.007431731168400003,58,问题2_16_18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.0449438202247191
2.0,0.007431731168400003,59,v2数据切点35.33,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0449438202247191
2.0,0.007431731168400003,59,v2整数切点35_开发18_23,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0449438202247191
2.0,0.007431731168400003,59,v2整数切点35_部署18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0449438202247191
2.0,0.007431731168400003,59,问题2_18_22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.0449438202247191
